"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",18.626562,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",18.461618,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",18.663685,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",58.771808,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",59.062235,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",59.173963,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",59.130083,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",62.80253,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",62.943449,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",63.055633,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",62.975023,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",24.946027,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",25.202973,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",25.287856,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",25.283847,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",84.577357,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",84.834798,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",84.899772,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",84.82615,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",49.916742,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",50.133429,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",50.149849,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",50.158805,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",40.7512,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",41.239481,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",41.31154,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",41.224678,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",62.166406,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",62.231048,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",63.080213,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",62.726698,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",21.037846,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",21.92993,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",21.554937,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",21.768736,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",60.577904,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",61.050547,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",61.13292,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",61.085557,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",53.549956,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",53.844996,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",53.907241,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",53.866951,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",53.721062,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",54.161968,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",54.287898,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",54.156716,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",35.65533,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",35.925079,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",35.963448,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",36.012558,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",41.362441,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",41.613825,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",41.910876,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",41.844119,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",14.928163,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",15.051268,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",15.110115,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",15.297294,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M3G12","12-Mar-2020","2019-Q1","T1-2019",50.258075,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M3G12","12-Mar-2020","2019-Q2","T2-2019",50.54987,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M3G12","12-Mar-2020","2019-Q4","T4-2019",50.566653,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M3G12","12-Mar-2020","2019-Q3","T3-2019",50.570819,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",35.646766,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",36.01943,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",35.842451,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",35.988358,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",35.534581,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",50.223365,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",50.578837,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",50.617757,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",50.6161,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",50.573704,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",49.926409,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",50.187029,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",50.05377,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",50.146016,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",49.813309,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",53.686433,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",54.261059,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",54.220506,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",54.148563,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",54.27208,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",46.78078,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",47.115078,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",47.317986,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",47.281364,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",46.741779,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",32.248656,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",32.58597,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",32.683679,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",32.640175,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",32.661038,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",20.969731,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",21.97147,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",21.639025,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",21.792045,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",21.648614,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",71.53206,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",72.250343,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",72.186177,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",72.157556,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",72.045967,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",70.439672,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",70.234147,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",71.100812,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",70.864498,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",70.010989,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",24.944916,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",25.197798,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",25.33563,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",25.287583,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",25.364395,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",14.949512,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",15.140192,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",14.928115,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",15.25478,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",14.29063,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",73.702946,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",73.859073,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",73.729681,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",73.774357,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",73.628085,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",41.358184,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",41.711897,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",41.730878,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",41.781565,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",41.287309,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",53.590771,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",53.869483,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",53.790716,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",53.832437,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",53.56429,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",18.077688,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",18.690857,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",18.417992,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",18.655411,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",18.115852,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",84.650786,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",84.856125,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",84.757797,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",84.764759,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",84.887291,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",44.762486,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",44.995726,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",44.902093,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",44.963088,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",44.697185,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",62.18083,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",62.359415,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",62.777104,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",62.615246,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",62.257426,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",62.874909,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",62.984727,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",62.826796,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",62.911866,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",62.494958,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",60.584178,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",61.11718,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",61.105825,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",61.090748,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",61.016983,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",67.718572,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",68.1185,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",68.088146,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",68.089765,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",67.869943,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",36.536621,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",36.72654,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",36.619088,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",36.700629,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",36.431242,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",58.797131,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",59.127188,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",59.044847,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",59.090892,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",58.817024,,
